rok;ms;dz;godz;fco2_MQ;fco2_HQ;fco2_raw;glwody;T50cm;T2m;Kd;Ku;Ld;Lu;ppp;v;vdir;Tgrunt;vwc;PARd;PARu
2013;8;5;2.5;;;-5.7;-21.9;14.7;14.9;0.1;0.9;390.4;397.3;1007.4;0.8;326.5;20.3;0.734;0.0;0.0
2013;8;5;3.5;;;5.57;-21.7;15.4;15.8;1.2;1.0;395.0;401.0;1007.3;0.5;4.5;20.1;0.735;1.5;0.0
2013;8;5;4.5;;;12.57;-21.8;15.8;15.9;29.4;6.9;395.6;403.3;1007.6;0.7;330.8;19.9;0.734;55.6;2.1
2013;8;5;5.5;;;7.88;-22.1;18.2;17.8;103.3;21.8;405.0;415.2;1007.8;0.9;19.6;19.5;0.734;202.0;9.2
2013;8;5;6.5;;;-1.05;-21.7;18.9;18.9;89.9;18.5;393.8;419.6;1007.7;0.6;15.8;18.4;0.734;199.1;8.4
2013;8;5;7.5;;;1.49;-22.0;19.2;19.3;102.1;18.4;398.4;421.5;1007.9;1.5;351.2;18.2;0.734;240.1;10.2
2013;8;5;8.5;16.71;;16.71;-22.1;17.9;18.1;40.3;6.7;406.5;414.4;1008.7;2.1;314.1;18.1;0.734;100.6;4.0
2013;8;5;9.5;-6.47;;-6.47;-22.6;15.8;16.0;14.9;2.1;403.3;404.9;1009.3;0.4;265.9;18.1;0.745;41.8;1.4
2013;8;5;10.5;-17.17;;-17.17;-21.1;15.6;15.6;18.4;2.4;400.5;403.1;1009.1;1.6;195.4;18.1;0.747;50.5;1.7
2013;8;5;11.5;;;21.26;-17.6;16.0;15.9;58.9;9.8;401.3;405.6;1008.5;1.1;154.7;18.1;0.748;138.4;5.7
2013;8;5;12.5;-13.62;;-13.62;-14.1;18.0;17.4;411.5;68.9;414.4;421.4;1008.9;1.7;27.5;18.0;0.749;834.3;37.1
2013;8;5;13.5;;;-30.69;-10.3;21.1;20.5;737.1;124.6;426.3;445.8;1008.7;1.1;26.9;17.9;0.749;1512.5;73.1
2013;8;5;14.5;-10.78;-10.78;-10.78;-7.0;23.2;22.5;646.1;114.7;375.3;454.3;1008.4;0.6;348.1;18.0;0.748;1359.5;70.8
2013;8;5;15.5;-8.92;;-8.92;-4.7;24.0;23.3;515.0;98.2;360.9;453.9;1008.0;1.3;55.3;19.1;0.748;1088.9;63.1
2013;8;5;16.5;-5.27;;-5.27;-3.5;24.8;23.7;359.3;77.9;360.6;448.9;1007.9;1.3;48.3;20.1;0.747;766.7;51.5
2013;8;5;17.5;-2.83;;-2.83;-2.5;25.7;24.0;200.3;54.5;364.0;443.2;1007.7;0.6;4.6;20.2;0.747;439.6;34.8
2013;8;5;18.5;;;1.3;-1.7;22.6;23.1;64.9;24.8;363.3;429.5;1007.8;0.7;263.9;20.2;0.747;151.0;12.7
2013;8;5;19.5;;;1.47;-1.3;16.5;18.7;0.4;0.5;355.7;404.1;1008.0;0.5;250.8;20.3;0.747;11.5;0.2
2013;8;5;20.5;;;-0.11;-1.2;13.7;15.1;0.0;0.4;357.5;391.8;1008.2;0.4;312.4;20.3;0.747;0.0;0.0
2013;8;5;22.5;;;-8.45;-0.8;12.0;12.5;0.0;0.7;366.3;383.2;1008.5;0.5;356.6;20.2;0.747;0.0;0.0
2013;8;5;23.5;;;57.45;-0.8;11.4;11.9;0.0;1.2;365.5;378.9;1008.5;0.2;54.2;20.1;0.747;0.0;0.0
2013;8;6;0.5;;;21.15;-0.9;10.8;11.1;0.0;1.2;363.6;375.3;1008.5;0.3;330.4;20.0;0.747;0.0;0.0
2013;8;6;1.5;;;-46.31;-0.8;10.7;10.9;0.0;1.1;363.8;374.4;1008.6;0.8;328.9;19.9;0.747;0.0;0.0
2013;8;6;2.5;;;-11.79;-1.0;10.6;10.7;0.0;0.8;364.1;373.5;1008.3;0.7;54.7;18.8;0.747;0.0;0.0
2013;8;6;3.5;;;-36.21;-0.9;10.1;10.2;0.1;1.1;361.9;370.6;1008.2;0.4;332.6;17.8;0.747;2.1;0.0
2013;8;6;4.5;;;6.46;-0.9;10.4;10.2;34.2;9.5;361.7;371.7;1008.2;0.2;327.5;17.7;0.747;72.3;4.1
2013;8;6;5.5;;;22.21;-1.1;15.0;13.3;154.7;37.9;375.3;391.0;1008.1;0.6;46.2;17.5;0.746;316.8;20.2
2013;8;6;6.5;-16.27;;-16.27;-1.2;20.1;18.1;297.2;59.7;369.9;414.6;1008.0;0.8;81.0;17.4;0.746;615.9;38.9
2013;8;6;7.5;-13.52;;-13.52;-1.8;22.5;21.6;443.0;80.9;358.5;436.3;1008.0;1.5;115.9;17.2;0.746;928.9;51.9
2013;8;6;8.5;-5.33;;-5.33;-1.5;24.5;23.9;586.5;94.8;368.8;454.0;1008.1;1.6;152.3;17.1;0.746;1230.1;56.5
2013;8;6;9.5;-11.22;-11.22;-11.22;-1.5;25.7;25.4;695.1;105.6;375.6;467.0;1007.6;1.4;146.1;17.0;0.746;1477.0;63.6
2013;8;6;10.5;-11.07;-11.07;-11.07;-1.7;26.6;26.4;774.1;116.2;380.9;475.7;1007.4;1.8;116.6;17.0;0.746;1644.4;69.0
2013;8;6;11.5;-9.39;-9.39;-9.39;-1.8;27.3;27.1;768.0;117.4;386.4;481.1;1007.1;1.5;120.4;17.1;0.746;1633.9;69.6
2013;8;6;12.5;-8.19;;-8.19;-1.3;27.6;27.7;662.0;105.1;390.8;481.8;1006.7;1.4;118.9;17.3;0.744;1403.1;63.4
2013;8;6;13.5;-8.63;-8.63;-8.63;-1.4;28.4;28.4;709.2;117.7;390.9;486.8;1006.1;1.7;119.0;18.1;0.743;1485.9;65.1
2013;8;6;14.5;-8.15;-8.15;-8.15;-1.4;29.0;28.7;631.1;112.6;392.6;486.8;1005.5;1.9;135.5;19.4;0.743;1327.1;64.6
2013;8;6;15.5;-5.88;-5.88;-5.88;-1.9;29.6;29.0;496.5;96.0;394.3;483.3;1005.3;1.6;138.7;19.7;0.742;1046.1;57.2
2013;8;6;16.5;-3.55;;-3.55;-2.0;29.7;28.7;343.5;75.3;393.8;475.0;1004.5;1.7;134.2;19.9;0.742;724.0;45.0
2013;8;6;17.5;-0.78;;-0.78;-2.2;29.4;28.5;180.0;48.1;392.7;465.9;1004.7;0.6;151.3;20.1;0.742;394.1;28.1
2013;8;6;18.5;;;11.21;-2.3;26.0;28.0;55.8;20.0;388.2;448.8;1004.5;0.1;248.6;20.3;0.743;129.7;10.9
2013;8;6;19.5;;;11.45;-2.3;19.1;21.1;0.0;0.0;376.8;420.7;1004.7;0.7;48.5;20.4;0.743;9.1;0.0
2013;8;6;20.5;;;39.61;-2.5;17.8;18.7;0.0;1.0;367.9;411.0;1004.7;1.2;62.8;20.5;0.742;0.0;0.0
2013;8;6;21.5;;;3.98;-2.2;16.4;17.4;0.0;1.5;361.8;402.7;1004.4;1.1;62.4;20.6;0.742;0.0;0.0
2013;8;6;22.5;;;7.76;-2.5;15.9;17.0;0.0;1.2;358.9;397.8;1004.3;1.3;86.2;20.6;0.742;0.0;0.0
2013;8;6;23.5;;;5.98;-2.6;15.4;16.6;0.0;1.5;355.7;395.0;1004.1;1.0;92.2;20.6;0.742;0.0;0.0
2013;8;7;0.5;;;44.86;-2.9;13.6;14.8;0.0;0.5;350.1;388.5;1004.1;0.6;349.2;20.5;0.742;0.0;0.0
2013;8;7;1.5;;;-10.56;-2.9;12.8;13.5;0.0;0.8;354.4;385.7;1004.2;0.5;49.4;20.5;0.742;0.0;0.0
2013;8;7;2.5;;;22.73;-2.9;12.8;13.3;0.0;1.0;360.7;385.4;1004.1;1.1;67.1;20.4;0.742;0.0;0.0
2013;8;7;3.5;;;30.35;-2.4;12.9;13.8;0.2;1.1;367.8;386.6;1003.9;0.4;27.7;20.3;0.742;1.9;0.0
2013;8;7;4.5;;;-7.76;-3.2;13.5;15.2;47.6;15.6;374.9;392.6;1004.2;0.8;71.2;20.2;0.742;84.7;4.7
2013;8;7;5.5;;;-9.85;-3.1;19.7;18.7;152.0;39.8;358.2;412.5;1004.3;0.4;70.6;20.1;0.742;315.7;18.7
2013;8;7;6.5;-3.42;;-3.42;-3.2;22.9;21.7;279.6;56.8;361.6;430.8;1004.2;1.1;118.4;20.0;0.742;572.5;34.8
2013;8;7;7.5;-8.06;-8.06;-8.06;-3.4;24.9;24.3;443.9;79.8;370.8;450.5;1004.0;1.2;132.6;19.9;0.742;913.0;49.4
2013;8;7;8.5;-9.17;-9.17;-9.17;-3.7;26.7;26.6;578.3;94.6;382.1;468.0;1003.7;1.3;171.4;19.8;0.742;1208.1;53.4
2013;8;7;9.5;-8.4;-8.4;-8.4;-3.6;28.5;28.5;688.0;107.6;390.4;481.8;1003.4;1.8;128.0;19.8;0.742;1440.8;60.0
2013;8;7;10.5;-7.88;;-7.88;-4.1;29.3;29.3;676.4;105.9;401.2;487.5;1003.3;2.2;146.6;19.8;0.741;1428.2;58.0
2013;8;7;11.5;-7.19;-7.19;-7.19;-3.9;29.1;29.2;628.3;103.0;413.5;487.7;1003.6;2.3;160.3;19.8;0.741;1346.8;54.7
2013;8;7;12.5;-8.05;-8.05;-8.05;-4.0;30.3;30.1;792.9;133.3;405.9;498.8;1003.4;2.6;171.9;19.9;0.741;1612.0;70.9
2013;8;7;13.5;-8.21;-8.21;-8.21;-3.8;31.0;30.8;769.7;134.1;415.0;502.6;1002.8;2.4;155.0;20.0;0.741;1584.7;72.1
2013;8;7;14.5;-6.34;;-6.34;-4.0;30.5;30.3;574.8;106.0;411.4;494.8;1003.0;2.5;184.8;20.2;0.74;1202.0;58.9
2013;8;7;15.5;-6.29;-6.29;-6.29;-3.7;30.9;30.4;537.2;108.1;410.0;492.6;1002.9;2.4;173.6;20.3;0.739;1116.7;62.4
2013;8;7;16.5;-2.94;;-2.94;-4.3;30.9;29.8;339.5;76.2;404.3;483.0;1002.8;1.9;181.5;20.5;0.739;708.0;45.7
2013;8;7;17.5;;;1.32;-4.4;29.8;29.0;174.7;47.8;398.8;470.1;1002.6;0.9;159.3;20.7;0.739;375.9;27.3
2013;8;7;18.5;;;-4.15;-4.5;25.8;26.9;47.4;15.2;393.5;449.8;1002.0;0.7;83.5;20.8;0.741;112.0;7.8
2013;8;7;19.5;;;-0.95;-4.8;20.5;21.6;0.0;0.2;382.5;425.6;1002.4;1.0;85.3;20.9;0.746;7.0;0.0
2013;8;7;20.5;;;7.86;-5.2;17.0;18.6;0.0;0.1;374.4;410.6;1002.6;0.4;22.3;21.0;0.746;0.0;0.0
2013;8;7;21.5;;;6.51;-5.4;16.8;17.6;0.0;1.1;375.4;408.3;1002.7;1.0;58.7;21.1;0.746;0.0;0.0
2013;8;7;22.5;;;-3.19;-5.3;16.8;17.4;0.4;1.0;394.5;409.5;1002.9;0.6;64.0;21.1;0.746;0.0;0.0
2013;8;7;23.5;;;6.96;-5.5;17.6;18.3;0.4;1.0;396.2;412.0;1002.9;1.3;89.6;21.1;0.746;0.0;0.0
2013;8;8;0.5;;;-3.14;-5.5;18.3;18.8;0.1;0.4;406.1;415.8;1003.0;0.6;62.3;21.0;0.745;0.0;0.0
2013;8;8;1.5;;;10.38;-5.3;18.6;19.2;0.0;0.7;400.4;416.0;1002.8;1.4;91.9;21.0;0.745;0.0;0.0
2013;8;8;2.5;4.64;;4.64;-5.4;18.4;19.0;0.0;0.9;384.1;413.7;1002.5;1.4;103.2;20.9;0.745;0.0;0.0
2013;8;8;3.5;15.95;;15.95;-5.5;17.6;18.8;0.7;1.1;395.0;412.1;1002.5;0.8;116.8;20.9;0.745;0.7;0.0
2013;8;8;4.5;6.05;6.05;6.05;-5.6;18.8;19.4;21.3;6.4;369.2;414.0;1002.4;1.6;124.1;20.8;0.745;48.4;2.0
2013;8;8;5.5;2.77;;2.77;-5.3;21.3;20.6;129.5;34.6;368.2;423.1;1002.1;1.7;136.3;20.7;0.745;252.4;15.5
2013;8;8;6.5;;;-0.52;-6.0;23.2;22.5;277.2;59.0;372.0;438.0;1002.3;2.1;166.6;20.7;0.745;554.1;34.9
2013;8;8;7.5;-6.84;;-6.84;-6.2;24.6;24.3;434.7;80.9;377.5;453.2;1002.4;2.4;181.5;20.6;0.745;886.9;49.0
2013;8;8;8.5;-8.52;-8.52;-8.52;-6.4;26.5;26.2;568.3;96.3;385.0;468.5;1002.4;2.1;176.2;20.6;0.745;1181.0;55.0
2013;8;8;9.5;-8.12;-8.12;-8.12;-6.5;27.7;27.5;672.6;109.0;391.7;480.4;1002.3;2.3;171.9;20.5;0.743;1411.2;62.0
2013;8;8;10.5;-7.88;-7.88;-7.88;-6.8;29.0;28.8;738.5;119.7;402.3;490.4;1002.2;3.0;181.7;20.5;0.743;1569.9;66.9
2013;8;8;11.5;-9.99;-9.99;-9.99;-6.8;30.3;30.1;766.5;126.2;412.1;499.8;1002.0;3.0;180.2;20.6;0.742;1615.2;71.6
2013;8;8;12.5;-7.13;-7.13;-7.13;-6.6;31.6;31.4;749.5;127.7;420.1;506.2;1001.8;3.0;172.9;20.6;0.741;1597.0;73.5
2013;8;8;13.5;-5.95;-5.95;-5.95;-6.7;32.4;32.2;693.2;123.1;424.0;509.1;1001.0;3.2;177.6;20.7;0.74;1457.7;72.3
2013;8;8;14.5;-5.14;-5.14;-5.14;-6.9;32.9;32.8;591.4;110.3;427.1;508.5;1000.6;2.7;165.6;20.9;0.739;1239.2;66.2
2013;8;8;15.5;-3.21;;-3.21;-7.3;32.8;32.6;436.9;87.2;426.9;501.7;1000.8;2.7;161.9;21.1;0.737;915.8;53.6
2013;8;8;16.5;-1.4;;-1.4;-7.5;32.7;32.1;311.4;70.1;425.2;494.2;1000.1;2.5;165.1;21.2;0.736;649.6;42.3
2013;8;8;17.5;2.01;;2.01;-7.5;30.9;30.9;154.2;40.6;422.9;481.5;1000.5;1.8;162.2;21.4;0.735;325.8;22.2
2013;8;8;18.5;7.23;7.23;7.23;-7.2;26.9;28.2;17.6;2.8;418.3;460.7;1000.2;1.5;125.7;21.5;0.735;50.9;2.2
2013;8;8;19.5;12.35;12.35;12.35;-7.6;24.7;25.9;0.0;0.8;413.0;450.5;999.8;1.8;132.4;21.6;0.732;2.9;0.0
2013;8;8;20.5;14.0;;14.0;-8.3;24.8;25.8;0.0;1.3;416.6;451.7;1000.3;2.2;149.3;21.7;0.731;0.0;0.0
2013;8;8;21.5;9.1;9.1;9.1;-7.8;25.9;26.7;0.0;1.1;412.7;456.3;1000.0;3.1;156.7;21.8;0.731;0.0;0.0
2013;8;8;22.5;6.63;6.63;6.63;-8.1;25.4;26.0;0.0;0.8;404.5;453.0;1000.0;3.5;175.7;21.8;0.731;0.0;0.0
2013;8;8;23.5;6.9;;6.9;-8.3;22.9;23.8;0.0;0.2;394.3;438.4;1000.5;1.9;196.9;21.8;0.731;0.0;0.0
2013;8;9;0.5;;;7.53;-8.4;20.5;21.7;0.0;0.0;405.5;427.4;1001.1;1.1;226.5;21.8;0.731;0.0;0.0
2013;8;9;1.5;;;0.81;-8.7;19.2;20.1;0.0;0.4;384.6;419.1;1001.3;1.0;229.4;21.8;0.731;0.0;0.0
2013;8;9;2.5;;;8.02;-8.3;16.6;18.5;0.0;1.2;379.2;408.7;1001.4;0.4;249.6;21.8;0.731;0.0;0.0
2013;8;9;3.5;;;2.9;-8.5;16.7;17.5;0.0;0.5;382.1;408.4;1001.8;0.8;215.0;21.7;0.731;0.3;0.0
2013;8;9;4.5;;;39.7;-9.1;18.0;18.2;16.5;5.2;380.7;415.3;1002.8;2.3;269.2;21.6;0.731;34.5;1.2
2013;8;9;5.5;;;-2.14;-9.1;19.8;19.8;94.3;20.8;380.9;424.8;1003.3;2.4;300.8;21.6;0.731;191.6;9.1
2013;8;9;6.5;-1.27;;-1.27;-8.5;20.7;20.7;122.7;23.3;401.1;431.6;1004.0;2.2;300.1;21.5;0.731;256.9;11.7
2013;8;9;7.5;-11.68;;-11.68;-9.7;22.0;21.6;329.0;61.0;384.0;441.2;1004.5;2.3;316.6;21.4;0.731;685.0;33.8
2013;8;9;8.5;-13.35;-13.35;-13.35;-8.5;23.8;23.1;533.4;92.2;394.8;455.8;1003.6;1.0;356.5;21.3;0.731;1112.9;51.4
2013;8;9;9.5;2.49;;2.49;-8.8;24.6;24.4;433.8;70.1;409.7;461.0;1004.0;1.4;242.1;21.3;0.735;927.3;40.7
2013;8;9;10.5;-6.99;;-6.99;-10.1;23.7;23.4;354.6;61.7;415.1;454.5;1004.5;2.7;279.1;21.3;0.741;759.6;33.0
2013;8;9;11.5;;;126.62;-7.8;23.4;23.2;319.0;57.2;422.6;450.2;1003.7;1.2;288.8;21.3;0.74;692.5;30.4
2013;8;9;12.5;;;-31.84;-9.6;22.6;22.3;281.4;51.4;415.1;447.4;1004.4;2.6;287.3;21.3;0.739;615.5;27.3
2013;8;9;13.5;-7.47;-7.47;-7.47;-9.4;22.8;22.4;284.8;50.6;412.5;448.8;1004.9;2.8;292.8;21.4;0.739;608.8;27.9
2013;8;9;14.5;-8.73;;-8.73;-9.5;23.0;22.6;332.9;64.4;412.8;450.0;1005.2;2.7;294.3;21.5;0.738;685.7;34.0
2013;8;9;15.5;-6.36;;-6.36;-9.6;23.1;22.8;281.4;52.4;404.4;448.8;1005.2;2.2;292.7;21.5;0.737;594.8;29.1
2013;8;9;16.5;-7.18;;-7.18;-9.5;23.6;23.2;282.5;61.8;395.7;448.9;1005.0;2.0;305.5;21.6;0.737;566.8;31.5
2013;8;9;17.5;;;-1.59;-9.2;22.1;22.1;91.9;18.1;390.3;437.9;1004.7;1.1;308.9;21.6;0.737;203.7;10.5
2013;8;9;18.5;4.54;4.54;4.54;-9.5;19.9;20.1;20.6;4.0;393.7;427.0;1004.7;1.5;310.5;21.7;0.737;46.9;1.6
2013;8;9;19.5;6.12;;6.12;-9.7;19.1;19.3;0.2;1.1;398.0;421.1;1004.2;1.7;16.8;21.7;0.736;1.7;0.0
2013;8;9;20.5;5.17;5.17;5.17;-9.1;18.5;18.8;0.0;0.7;392.5;417.5;1004.0;1.3;348.8;21.7;0.736;0.0;0.0
2013;8;9;21.5;;;15.19;-9.6;18.0;18.3;0.0;1.0;390.9;414.7;1003.8;1.3;17.3;21.7;0.736;0.0;0.0
2013;8;9;22.5;;;-76.14;-9.9;17.2;17.4;0.0;2.1;407.6;411.4;1003.8;1.0;309.4;21.7;0.737;0.0;0.0
2013;8;9;23.5;;;-49.86;-11.5;16.7;17.0;0.4;1.6;405.4;409.1;1006.7;3.0;280.3;21.7;0.74;0.0;0.0
2013;8;10;0.5;;;23.0;-10.4;16.0;16.1;0.0;0.4;404.3;406.4;1006.6;2.0;330.0;21.7;0.744;0.0;0.0
2013;8;10;1.5;;;21.83;-7.9;15.4;15.5;0.0;0.8;396.3;402.5;1004.1;2.7;35.9;21.6;0.745;0.0;0.0
2013;8;10;2.5;;;9.06;-9.3;15.3;15.3;0.0;1.0;395.3;401.1;1004.1;2.1;47.9;21.4;0.745;0.0;0.0
2013;8;10;3.5;5.27;5.27;5.27;-8.2;14.8;14.9;0.0;1.2;390.9;398.5;1003.9;1.7;34.9;21.3;0.745;0.0;0.0
2013;8;10;4.5;2.96;;2.96;-7.2;14.7;14.7;21.8;5.4;386.7;396.9;1004.1;0.8;7.4;21.2;0.745;42.0;1.4
2013;8;10;5.5;;;1.59;-6.3;15.4;15.2;86.9;17.2;396.8;401.7;1003.5;2.4;45.7;21.1;0.745;167.6;6.8
2013;8;10;6.5;-2.81;-2.81;-2.81;-4.8;16.0;15.7;134.8;25.1;400.0;404.8;1002.7;3.2;66.9;21.0;0.745;266.5;11.3
2013;8;10;7.5;-5.07;-5.07;-5.07;-5.2;16.8;16.4;168.8;30.0;403.6;410.9;1002.9;2.6;73.6;20.9;0.745;352.9;14.6
2013;8;10;8.5;-10.47;-10.47;-10.47;-5.1;18.6;17.9;351.1;60.5;388.0;423.9;1002.6;1.6;12.9;20.8;0.745;744.9;32.5
2013;8;10;9.5;-12.63;;-12.63;-4.6;20.0;19.2;451.1;74.2;389.7;434.4;1002.0;1.7;4.7;20.8;0.745;943.9;41.1
2013;8;10;10.5;-15.26;-15.26;-15.26;-5.2;21.0;20.3;545.3;90.1;392.0;442.7;1001.4;2.4;353.7;20.7;0.745;1153.9;49.1
2013;8;10;11.5;-11.43;;-11.43;-4.7;21.4;20.9;407.3;68.4;413.7;443.5;1001.0;2.5;345.4;20.7;0.745;856.7;36.3
2013;8;10;12.5;-3.38;;-3.38;-4.7;20.5;20.4;164.5;28.4;419.5;434.7;1000.6;2.5;328.4;20.8;0.744;354.8;15.1
2013;8;10;13.5;-1.92;;-1.92;-4.6;20.1;20.1;119.5;21.3;419.2;431.5;1000.4;2.7;311.0;20.8;0.744;254.9;11.0
2013;8;10;14.5;-6.55;;-6.55;-4.6;20.3;20.2;221.1;39.5;411.7;433.9;999.7;3.4;317.8;20.9;0.744;466.1;20.3
2013;8;10;15.5;;;61.22;-4.5;18.9;19.0;44.8;7.4;415.3;423.6;999.2;4.1;293.3;20.9;0.744;97.6;3.8
2013;8;10;16.5;;;28.95;-5.1;16.8;17.0;56.4;9.0;409.8;411.0;999.6;3.6;298.4;21.0;0.747;128.8;5.2
2013;8;10;17.5;;;11.05;-4.6;16.7;16.8;25.2;4.5;409.0;409.4;1000.0;2.1;307.9;21.0;0.747;52.8;1.8
2013;8;10;18.5;15.75;;15.75;-3.7;16.2;16.3;18.0;3.0;405.9;406.1;1000.3;3.2;308.3;21.0;0.747;34.8;1.0
2013;8;10;19.5;6.26;6.26;6.26;-2.9;15.2;15.3;1.1;0.0;399.8;400.6;1001.0;2.3;298.6;20.9;0.747;1.2;0.0
2013;8;10;20.5;;;1.14;-2.0;14.8;14.9;0.5;0.0;397.4;398.4;1001.1;2.4;290.0;20.8;0.747;0.0;0.0
2013;8;10;21.5;5.28;;5.28;-0.8;14.5;14.6;0.6;0.0;395.3;397.5;1001.1;2.8;299.3;20.7;0.747;0.0;0.0
2013;8;10;22.5;4.96;4.96;4.96;-0.1;14.3;14.3;0.2;0.0;394.4;396.6;1001.3;2.3;278.5;20.7;0.747;0.0;0.0
2013;8;10;23.5;4.73;4.73;4.73;-0.1;14.2;14.2;0.0;0.6;393.6;395.7;1001.5;2.4;274.0;20.6;0.747;0.0;0.0
2013;8;11;0.5;3.52;;3.52;0.3;14.1;14.2;0.0;0.6;393.0;395.1;1001.2;2.2;284.1;20.5;0.747;0.0;0.0
2013;8;11;1.5;8.54;;8.54;0.5;13.3;13.5;0.0;0.8;386.4;389.0;1001.5;1.2;252.6;20.4;0.747;0.0;0.0
2013;8;11;2.5;3.51;3.51;3.51;0.5;12.9;13.0;0.0;1.0;384.5;387.4;1001.6;1.8;256.9;20.4;0.747;0.0;0.0
2013;8;11;3.5;4.2;4.2;4.2;0.8;12.6;12.7;0.0;1.2;382.7;385.7;1001.5;2.1;246.5;20.3;0.747;0.0;0.0
2013;8;11;4.5;3.71;3.71;3.71;0.8;12.8;12.8;5.8;1.5;385.7;388.2;1001.7;1.9;249.7;20.2;0.747;13.3;0.1
2013;8;11;5.5;0.59;;0.59;0.4;13.5;13.3;60.8;10.9;389.6;392.1;1001.7;1.7;253.7;20.1;0.747;122.5;5.1
2013;8;11;6.5;-4.89;;-4.89;0.5;14.4;14.0;192.8;36.0;396.5;397.7;1001.9;1.7;259.4;20.0;0.747;374.1;19.6
2013;8;11;7.5;-7.77;-7.77;-7.77;0.3;16.1;15.4;395.1;69.7;386.5;408.8;1002.0;1.7;240.3;19.9;0.747;798.3;42.2
2013;8;11;8.5;-10.46;;-10.46;0.4;17.6;17.1;500.7;81.7;338.0;420.1;1001.8;1.7;233.5;19.9;0.748;1031.9;46.0
2013;8;11;9.5;-11.91;-11.91;-11.91;0.3;19.1;18.6;705.6;107.3;329.4;433.8;1001.7;2.1;220.5;19.9;0.748;1461.0;61.9
2013;8;11;10.5;-12.27;-12.27;-12.27;0.1;20.4;19.8;766.1;120.8;342.9;442.6;1001.7;2.8;210.8;19.9;0.747;1574.0;67.7
2013;8;11;11.5;-12.79;-12.79;-12.79;0.2;21.2;20.5;709.8;120.5;368.4;445.6;1001.6;3.3;226.0;20.0;0.747;1464.0;65.1
2013;8;11;12.5;-11.39;;-11.39;0.2;22.0;21.4;725.9;128.2;362.8;449.6;1001.2;4.0;226.2;20.1;0.747;1489.5;69.1
2013;8;11;13.5;-11.73;-11.73;-11.73;0.1;22.5;22.0;699.8;130.8;350.6;450.4;1000.9;4.3;244.2;20.2;0.747;1421.4;71.9
2013;8;11;14.5;-8.4;;-8.4;-0.1;22.0;21.7;480.7;92.1;351.3;442.6;1000.7;3.6;248.8;20.4;0.747;996.3;53.1
2013;8;11;15.5;-8.39;;-8.39;-0.2;21.5;20.9;380.4;80.2;380.0;437.2;1000.9;3.4;214.6;20.6;0.747;760.3;42.1
2013;8;11;16.5;-5.51;;-5.51;-0.4;22.2;21.0;337.0;81.8;343.1;435.0;1000.8;2.9;206.5;20.7;0.747;679.7;46.6
2013;8;11;17.5;;;-2.81;0.0;20.2;19.8;132.6;36.0;341.0;420.9;1000.6;2.3;229.3;20.8;0.746;275.5;19.3
2013;8;11;18.5;;;-1.46;-0.4;16.8;17.0;37.8;12.9;338.0;403.3;1001.1;1.3;264.3;20.9;0.746;81.6;4.8
2013;8;11;19.5;;;4.74;-0.6;13.0;13.4;0.0;0.9;339.6;385.7;1001.4;0.6;194.2;20.9;0.746;3.4;0.0
2013;8;11;20.5;;;2.43;-0.6;12.8;12.9;0.0;1.5;360.8;387.4;1001.6;0.6;226.2;20.9;0.746;0.0;0.0
2013;8;11;21.5;;;5.04;-0.8;12.6;12.9;0.0;1.5;341.0;384.8;1001.9;1.3;225.5;20.8;0.746;0.0;0.0
2013;8;11;22.5;;;-0.9;-0.5;11.3;11.8;0.0;1.9;315.5;376.9;1002.1;1.6;217.2;20.7;0.746;0.0;0.0
2013;8;11;23.5;;;-2.2;-0.8;10.4;10.9;0.0;1.8;326.4;371.6;1002.4;1.0;259.1;20.6;0.746;0.0;0.0
2013;8;12;0.5;;;14.27;-0.9;8.6;10.1;0.0;1.9;337.6;364.0;1002.6;0.4;241.7;20.5;0.746;0.0;0.0
2013;8;12;2.5;;;-16.53;-0.7;7.7;8.3;0.0;1.3;341.7;358.4;1002.7;0.8;209.5;20.2;0.746;0.0;0.0
2013;8;12;5.5;;;-49.63;-1.5;11.0;10.7;33.4;7.1;370.5;374.2;1003.1;0.1;185.3;19.7;0.747;67.6;2.5
2013;8;12;6.5;;;8.5;-1.4;13.6;13.0;165.6;31.0;375.8;388.2;1003.1;0.6;169.4;19.5;0.747;325.9;15.0
2013;8;12;7.5;-8.21;;-8.21;-1.6;16.3;15.8;243.6;43.2;377.7;405.4;1003.2;1.8;223.8;19.3;0.747;498.5;22.2
2013;8;12;8.5;-12.11;-12.11;-12.11;-1.7;17.7;17.0;445.5;79.6;338.5;417.1;1003.7;2.8;221.3;19.2;0.747;917.6;42.8
2013;8;12;9.5;-10.21;;-10.21;-1.6;19.4;18.8;557.1;93.6;350.8;430.0;1003.6;2.8;244.2;19.1;0.747;1127.7;50.8
2013;8;12;10.5;-12.77;;-12.77;-1.4;20.0;19.7;653.7;107.8;346.1;434.4;1003.6;3.9;239.1;19.1;0.747;1337.5;57.8
2013;8;12;11.5;-9.39;-9.39;-9.39;-1.8;20.9;20.5;694.8;115.2;337.4;440.9;1003.6;3.7;238.0;19.1;0.747;1437.4;63.1
2013;8;12;12.5;-11.65;-11.65;-11.65;-1.2;21.7;21.2;795.1;140.8;348.5;447.8;1003.3;4.0;239.8;19.2;0.747;1605.0;75.3
2013;8;12;13.5;-11.35;-11.35;-11.35;-1.2;22.2;21.7;700.2;131.0;342.3;448.0;1003.1;3.8;234.5;19.3;0.747;1416.6;72.3
